Load
BusNum,BusName,ID,MW,SMW,Mvar,SMvar,AreaName
280072,MONTGOMERY 9 1,D,106.00,106.00,26.30,26.300,TX
280074,MONTGOMERY 10 2,D,118.70,118.70,19.60,19.600,TX
280077,MONTGOMERY 11 3,D,116.20,116.20,24.00,24.000,TX
280079,ONALASKA 1 2,D,28.00,28.00,3.00,3.000,TX
280080,ONALASKA 2 1,D,28.10,28.10,6.10,6.100,TX
280081,ONALASKA 3 1,D,33.30,33.30,18.60,18.600,TX
280082,POINTBLANK 1 1,D,13.30,13.30,2.90,2.900,TX
280083,POINTBLANK 2 1,D,14.00,14.00,3.20,3.200,TX
280084,POINTBLANK 3 1,D,10.40,10.40,2.70,2.700,TX
280085,ROMAYOR 1 1,D,1.00,1.00,0.20,0.200,TX
280086,ROMAYOR 2 1,D,1.00,1.00,0.20,0.200,TX
280087,ROMAYOR 3 1,D,0.90,0.90,0.10,0.100,TX
280088,SHEPHERD 1 1,D,42.30,42.30,13.40,13.400,TX
280089,SHEPHERD 2 1,D,41.40,41.40,6.00,6.000,TX
280090,SHEPHERD 3 1,D,37.10,37.10,9.40,9.400,TX
280091,CONROE 5 1,D,61.00,61.00,9.10,9.100,TX
280092,CONROE 6 1,D,31.90,31.90,13.50,13.500,TX
280093,CONROE 7 1,D,27.40,27.40,8.20,8.200,TX
280094,SPRING 1 1,D,55.50,55.50,12.80,12.800,TX
280095,SPRING 2 1,D,51.80,51.80,14.00,14.000,TX
280097,SPRING 3 2,D,41.30,41.30,5.90,5.900,TX
280099,SPRING 4 2,D,56.00,56.00,17.30,17.300,TX
280100,WALLER 1 1,D,23.30,23.30,8.50,8.500,TX
280102,WALLER 2 2,D,17.90,17.90,4.90,4.900,TX
280103,WALLER 3 1,D,24.30,24.30,5.90,5.900,TX
280104,DEVERS 1,D,5.40,5.40,2.20,2.200,TX
280105,SARATOGA 4 1,D,5.90,5.90,1.70,1.700,TX
280106,BUNA 1 1,D,17.80,17.80,7.30,7.300,TX
280108,BUNA 2 2,D,42.00,42.00,7.00,7.000,TX
280111,KOUNTZE 1 1,D,16.90,16.90,3.80,3.800,TX
280112,KOUNTZE 2 1,D,15.40,15.40,8.30,8.300,TX
280113,KOUNTZE 3 1,D,18.80,18.80,6.10,6.100,TX
280114,ORANGE 1 1,D,32.90,32.90,7.10,7.100,TX
280115,ORANGE 2 1,D,23.10,23.10,4.10,4.100,TX
280116,ORANGE 3 1,D,36.40,36.40,11.80,11.800,TX
280117,ORANGE 4 1,D,34.70,34.70,5.80,5.800,TX
280118,LUMBERTON 4 1,D,34.80,34.80,10.20,10.200,TX
280119,LUMBERTON 5 1,D,31.80,31.80,9.60,9.600,TX
280120,LUMBERTON 6 1,D,31.50,31.50,6.10,6.100,TX
280121,LUMBERTON 7 1,D,35.90,35.90,11.10,11.100,TX
280122,SOUR LAKE 1 1,D,9.80,9.80,3.20,3.200,TX
280123,SOUR LAKE 2 1,D,6.90,6.90,1.80,1.800,TX
280125,SOUR LAKE 3 2,D,17.90,17.90,2.80,2.800,TX
280127,BEAUMONT 1 2,D,53.20,53.20,8.90,8.900,TX
280129,BEAUMONT 2 2,D,27.40,27.40,11.10,11.100,TX
280130,BEAUMONT 3 1,D,31.40,31.40,6.80,6.800,TX
280131,BEAUMONT 4 1,D,29.50,29.50,5.50,5.500,TX
280132,BEAUMONT 5 1,D,22.60,22.60,5.10,5.100,TX
280133,BEAUMONT 6 1,D,28.00,28.00,18.70,18.700,TX
280134,BEAUMONT 7 1,D,25.00,25.00,8.90,8.900,TX
280135,BEAUMONT 8 1,D,48.40,48.40,17.50,17.500,TX
280136,BORGER 1 1,D,8.10,8.10,2.70,2.700,TX
280137,BORGER 2 1,D,7.40,7.40,2.60,2.600,TX
280138,BORGER 3 1,D,6.30,6.30,1.30,1.300,TX
280139,BOYS RANCH 1,D,1.10,1.10,0.20,0.200,TX
280140,BUSHLAND 1 1,D,1.10,1.10,0.50,0.500,TX
280141,CACTUS 1 1,D,1.80,1.80,0.40,0.400,TX
280142,CACTUS 2 1,D,1.80,1.80,0.70,0.700,TX
280143,CACTUS 3 1,D,1.70,1.70,0.50,0.500,TX
280144,CANYON 1 1,D,8.10,8.10,2.20,2.200,TX
280145,CANYON 2 1,D,7.30,7.30,1.30,1.300,TX
280146,CANYON 3 1,D,6.80,6.80,1.90,1.900,TX
280147,CANYON 4 1,D,6.50,6.50,0.80,0.800,TX
280148,DIMMITT 1 1,D,3.30,3.30,0.30,0.300,TX
280149,DIMMITT 2 1,D,2.40,2.40,0.60,0.600,TX
280150,DIMMITT 3 1,D,2.50,2.50,0.80,0.800,TX
280151,DUMAS 4 1,D,6.90,6.90,2.80,2.800,TX
280152,DUMAS 5 1,D,11.90,11.90,2.30,2.300,TX
280153,DUMAS 6 1,D,6.70,6.70,1.70,1.700,TX
280154,EARTH 1 1,D,1.10,1.10,0.20,0.200,TX
280155,EARTH 2 1,D,0.50,0.50,0.10,0.100,TX
280156,FRITCH 1 1,D,3.10,3.10,0.40,0.400,TX
280157,FRITCH 2 1,D,2.60,2.60,0.40,0.400,TX
280158,FRITCH 3 1,D,2.90,2.90,1.10,1.100,TX
280159,GROOM 1,D,0.90,0.90,0.40,0.400,TX
280160,GRUVER 2 1,D,2.00,2.00,0.60,0.600,TX
280161,HALE CENTER 1 1,D,1.70,1.70,0.40,0.400,TX
280162,HALE CENTER 2 1,D,1.70,1.70,0.40,0.400,TX
280163,HALE CENTER 3 1,D,3.00,3.00,1.00,1.000,TX
280164,HART 4 1,D,1.80,1.80,0.10,0.100,TX
280165,HARTLEY 1,D,1.10,1.10,0.20,0.200,TX
280166,HEREFORD 1 1,D,7.60,7.60,0.90,0.900,TX
280167,HEREFORD 2 1,D,7.00,7.00,3.00,3.000,TX
280168,HEREFORD 3 1,D,8.20,8.20,2.10,2.100,TX
280170,HEREFORD 4 2,D,6.50,6.50,2.00,2.000,TX
280171,KRESS 1 1,D,1.30,1.30,0.20,0.200,TX
280172,KRESS 2 1,D,0.80,0.80,0.40,0.400,TX
280173,LEFORS 1,D,0.80,0.80,0.00,0.000,TX
280174,MIAMI 1 1,D,0.70,0.70,0.30,0.300,TX
280175,MIAMI 2 1,D,0.30,0.30,0.10,0.100,TX
280176,NAZARETH 1,D,1.10,1.10,0.40,0.400,TX
280177,OLTON 1 1,D,1.50,1.50,0.60,0.600,TX
280178,OLTON 2 1,D,1.40,1.40,0.10,0.100,TX
280179,PAMPA 1 1,D,6.60,6.60,2.40,2.400,TX
280180,PAMPA 2 1,D,8.20,8.20,1.50,1.500,TX
280181,PAMPA 3 1,D,7.30,7.30,0.70,0.700,TX
280183,PAMPA 4 2,D,9.70,9.70,1.90,1.900,TX
280184,PANHANDLE 1 1,D,1.40,1.40,0.20,0.200,TX
280185,PANHANDLE 2 1,D,1.60,1.60,0.60,0.600,TX
280186,PANHANDLE 3 1,D,1.50,1.50,0.20,0.200,TX
280187,PLAINVIEW 5 1,D,12.70,12.70,3.50,3.500,TX
280188,PLAINVIEW 6 1,D,10.80,10.80,6.70,6.700,TX
280190,PLAINVIEW 7 2,D,11.90,11.90,6.00,6.000,TX
280191,PLAINVIEW 8 1,D,11.50,11.50,3.90,3.900,TX
280192,SKELLYTOWN 1,D,0.80,0.80,0.10,0.100,TX
280193,SPEARMAN 1 1,D,3.80,3.80,1.00,1.000,TX
280194,SPEARMAN 2 1,D,2.00,2.00,0.40,0.400,TX
280195,STINNETT 1 1,D,1.10,1.10,0.60,0.600,TX
280196,STINNETT 3 1,D,1.20,1.20,0.30,0.300,TX
280197,STRATFORD 2 1,D,2.30,2.30,0.80,0.800,TX
280198,STRATFORD 3 1,D,0.90,0.90,0.20,0.200,TX
280199,SUNRAY 1 1,D,1.00,1.00,0.00,0.000,TX
280200,SUNRAY 2 1,D,2.30,2.30,0.20,0.200,TX
280201,WHITE DEER 1 1,D,0.90,0.90,0.20,0.200,TX
280202,WHITE DEER 2 1,D,0.50,0.50,0.00,0.000,TX
280203,AMARILLO 1 1,D,1.20,1.20,0.10,0.100,TX
280204,AMARILLO 2 1,D,4.60,4.60,1.60,1.600,TX
280205,AMARILLO 3 1,D,4.90,4.90,1.40,1.400,TX
280206,AMARILLO 4 1,D,5.20,5.20,1.10,1.100,TX
280207,AMARILLO 5 1,D,8.70,8.70,1.50,1.500,TX
280208,AMARILLO 6 1,D,5.10,5.10,1.60,1.600,TX
280209,AMARILLO 7 1,D,6.10,6.10,2.40,2.400,TX
280210,AMARILLO 8 1,D,3.30,3.30,0.80,0.800,TX
280211,AMARILLO 9 1,D,9.90,9.90,3.10,3.100,TX
280212,AMARILLO 10 1,D,10.40,10.40,2.30,2.300,TX
280213,AMARILLO 11 1,D,10.90,10.90,3.90,3.900,TX
280214,AMARILLO 12 1,D,11.20,11.20,1.40,1.400,TX
280215,AMARILLO 13 1,D,12.90,12.90,3.20,3.200,TX
280216,AMARILLO 14 1,D,12.30,12.30,2.80,2.800,TX
280217,AMARILLO 15 1,D,13.70,13.70,5.00,5.000,TX
280218,AMARILLO 16 1,D,13.00,13.00,2.20,2.200,TX
280219,AMARILLO 17 1,D,7.00,7.00,1.10,1.100,TX
280220,AMARILLO 18 1,D,7.00,7.00,2.50,2.500,TX
280221,AMARILLO 19 1,D,8.40,8.40,2.30,2.300,TX
280222,AMARILLO 20 1,D,7.50,7.50,1.70,1.700,TX
280224,AMARILLO 21 2,D,15.00,15.00,3.70,3.700,TX
280225,AMARILLO 22 1,D,12.50,12.50,1.80,1.800,TX
280227,AMARILLO 23 2,D,20.20,20.20,2.10,2.100,TX
280228,AMARILLO 24 1,D,17.70,17.70,3.40,3.400,TX
280229,AMARILLO 25 1,D,9.20,9.20,0.90,0.900,TX
280230,AMARILLO 26 1,D,8.50,8.50,3.20,3.200,TX
280231,AMARILLO 27 1,D,7.50,7.50,0.10,0.100,TX
280232,AMARILLO 28 1,D,6.90,6.90,1.60,1.600,TX
280233,AMARILLO 29 1,D,8.20,8.20,1.00,1.000,TX
280234,AMARILLO 30 1,D,15.20,15.20,3.20,3.200,TX
280235,AMARILLO 31 1,D,6.70,6.70,2.40,2.400,TX
280236,AMARILLO 32 1,D,5.00,5.00,1.80,1.800,TX
280237,AMARILLO 33 1,D,5.80,5.80,1.30,1.300,TX
280238,AMARILLO 34 1,D,6.30,6.30,1.90,1.900,TX
280239,AMARILLO 35 1,D,3.20,3.20,0.40,0.400,TX
280240,AMARILLO 36 1,D,4.10,4.10,0.80,0.800,TX
280241,AMARILLO 37 1,D,2.20,2.20,0.70,0.700,TX
280242,AMARILLO 38 1,D,4.00,4.00,1.30,1.300,TX
280243,FLOYDADA 1 1,D,4.10,4.10,0.90,0.900,TX
280244,FLOYDADA 2 1,D,1.90,1.90,0.40,0.400,TX
280245,PETERSBURG 9 1,D,1.30,1.30,0.50,0.500,TX
280246,ABERNATHY 1 1,D,1.80,1.80,0.40,0.400,TX
280247,ABERNATHY 2 1,D,1.10,1.10,0.20,0.200,TX
280248,ABERNATHY 3 1,D,1.30,1.30,0.20,0.200,TX
280249,AMHERST 3 1,D,0.30,0.30,0.10,0.100,TX
280250,AMHERST 4 1,D,0.70,0.70,0.20,0.200,TX
280251,CROSBYTON 1 1,D,1.30,1.30,0.60,0.600,TX
280252,CROSBYTON 2 1,D,2.40,2.40,0.60,0.600,TX
280253,DENVER CITY 1 1,D,3.50,3.50,1.20,1.200,TX
280254,DENVER CITY 2 1,D,3.80,3.80,0.80,0.800,TX
280255,DENVER CITY 3 1,D,3.60,3.60,0.40,0.400,TX
280256,IDALOU 1 1,D,1.80,1.80,0.30,0.300,TX
280257,IDALOU 2 1,D,2.50,2.50,0.60,0.600,TX
280258,IDALOU 3 1,D,2.10,2.10,0.20,0.200,TX
280259,LOOP 1,D,0.40,0.40,0.10,0.100,TX
280260,MEADOW 2 1,D,1.60,1.60,0.80,0.800,TX
280261,PLAINS 1,D,3.90,3.90,1.10,1.100,TX
280262,POST 1 1,D,2.30,2.30,0.40,0.400,TX
280263,POST 2 1,D,3.60,3.60,0.70,0.700,TX
280264,POST 3 1,D,3.50,3.50,0.90,0.900,TX
280265,RALLS 1 1,D,3.40,3.40,1.10,1.100,TX
280266,RALLS 2 1,D,1.40,1.40,0.30,0.300,TX
280267,RALLS 3 1,D,1.00,1.00,0.20,0.200,TX
280268,SEAGRAVES 1 1,D,1.40,1.40,0.20,0.200,TX
280269,SEAGRAVES 2 1,D,1.30,1.30,0.40,0.400,TX
280270,SEAGRAVES 3 1,D,1.60,1.60,1.30,1.300,TX
280271,SEMINOLE 1 1,D,7.40,7.40,2.50,2.500,TX
280272,SEMINOLE 2 1,D,7.80,7.80,3.20,3.200,TX
280273,SEMINOLE 3 1,D,7.40,7.40,1.20,1.200,TX
280274,SPUR 1 1,D,1.10,1.10,0.20,0.200,TX
280275,SPUR 2 1,D,1.20,1.20,0.30,0.300,TX
280276,SPUR 3 1,D,1.10,1.10,0.30,0.300,TX
280277,TAHOKA 1 1,D,1.70,1.70,0.30,0.300,TX
280278,TAHOKA 2 1,D,2.00,2.00,0.20,0.200,TX
280279,TAHOKA 3 1,D,2.60,2.60,0.80,0.800,TX
280280,WHITEFACE 1,D,1.20,1.20,0.00,0.000,TX
280281,WILSON 3 1,D,1.60,1.60,1.00,1.000,TX
280282,WOLFFORTH 1,D,7.00,7.00,2.80,2.800,TX
280283,LUBBOCK 1 1,D,9.40,9.40,5.50,5.500,TX
280284,LUBBOCK 2 1,D,4.50,4.50,1.50,1.500,TX
280285,LUBBOCK 3 1,D,8.80,8.80,3.90,3.900,TX
280286,LUBBOCK 4 1,D,6.60,6.60,1.60,1.600,TX
280287,LUBBOCK 5 1,D,7.30,7.30,2.50,2.500,TX
280288,LUBBOCK 6 1,D,6.30,6.30,2.10,2.100,TX
280289,LUBBOCK 7 1,D,6.40,6.40,1.00,1.000,TX
280290,LUBBOCK 8 1,D,5.70,5.70,1.50,1.500,TX
280291,LUBBOCK 9 1,D,6.90,6.90,1.20,1.200,TX
280292,LUBBOCK 10 1,D,3.30,3.30,0.60,0.600,TX
280293,LUBBOCK 11 1,D,2.30,2.30,0.20,0.200,TX
280294,LUBBOCK 12 1,D,4.80,4.80,0.70,0.700,TX
280295,LUBBOCK 13 1,D,3.30,3.30,1.20,1.200,TX
280296,LUBBOCK 14 1,D,3.30,3.30,0.70,0.700,TX
280297,LUBBOCK 15 1,D,3.50,3.50,0.70,0.700,TX
280298,LUBBOCK 16 1,D,3.60,3.60,1.70,1.700,TX
280299,LUBBOCK 17 1,D,5.30,5.30,1.90,1.900,TX
280300,LUBBOCK 18 1,D,6.40,6.40,1.40,1.400,TX
280301,LUBBOCK 19 1,D,6.10,6.10,0.80,0.800,TX
280302,LUBBOCK 20 1,D,6.20,6.20,0.10,0.100,TX
280303,LUBBOCK 21 1,D,6.70,6.70,1.90,1.900,TX
280304,LUBBOCK 22 1,D,15.90,15.90,3.30,3.300,TX
280305,LUBBOCK 23 1,D,9.20,9.20,2.80,2.800,TX
280306,LUBBOCK 24 1,D,8.30,8.30,0.60,0.600,TX
280307,LUBBOCK 25 1,D,6.00,6.00,0.80,0.800,TX
280308,LUBBOCK 26 1,D,6.70,6.70,1.30,1.300,TX
280309,LUBBOCK 27 1,D,8.10,8.10,3.50,3.500,TX
280310,LUBBOCK 28 1,D,5.80,5.80,1.60,1.600,TX
280311,LUBBOCK 29 1,D,6.70,6.70,3.20,3.200,TX
280312,LUBBOCK 30 1,D,7.10,7.10,1.40,1.400,TX
280313,LUBBOCK 31 1,D,7.00,7.00,1.40,1.400,TX
280314,LUBBOCK 32 1,D,5.10,5.10,1.40,1.400,TX
280315,LUBBOCK 33 1,D,12.60,12.60,6.90,6.900,TX
280316,LUBBOCK 34 1,D,8.40,8.40,3.10,3.100,TX
280317,LUBBOCK 35 1,D,11.30,11.30,2.00,2.000,TX
280318,LUBBOCK 36 1,D,9.90,9.90,2.80,2.800,TX
280319,LUBBOCK 37 1,D,10.80,10.80,3.10,3.100,TX
280320,LUBBOCK 38 1,D,7.90,7.90,1.00,1.000,TX
280321,LUBBOCK 39 1,D,11.20,11.20,3.20,3.200,TX
280322,LUBBOCK 40 1,D,9.90,9.90,2.70,2.700,TX
280324,LUBBOCK 41 2,D,14.10,14.10,12.10,12.100,TX
280325,LUBBOCK 42 1,D,14.70,14.70,1.60,1.600,TX
280326,LUBBOCK 43 1,D,17.10,17.10,5.50,5.500,TX
280327,LUBBOCK 44 1,D,19.90,19.90,3.80,3.800,TX
280328,DENVER CITY 5 1,D,11.90,11.90,4.40,4.400,TX
290001,BALSAM LAKE 1,D,15.00,15.00,0.90,0.900,WI
290002,CABLE 1,D,2.70,2.70,0.80,0.800,WI
290004,IRON RIVER 1 2,D,3.70,3.70,0.40,0.400,WI
290006,RICE LAKE 1 2,D,6.20,6.20,0.80,0.800,WI
290008,RICE LAKE 2 2,D,16.30,16.30,3.60,3.600,WI
290009,SHELL LAKE 1,D,5.80,5.80,1.10,1.100,WI
290011,SOUTH RANGE 1 2,D,8.10,8.10,1.30,1.300,WI
290012,TURTLE LAKE 1,D,5.60,5.60,2.10,2.100,WI
290014,WASHBURN 1 2,D,5.60,5.60,3.50,3.500,WI
290016,WEBSTER 1 2,D,7.80,7.80,1.10,1.100,WI
290017,OSHKOSH 1 1,D,7.50,7.50,2.00,2.000,WI
290019,OSHKOSH 2 2,D,30.50,30.50,2.20,2.200,WI
290020,APPLETON 1 1,D,106.40,106.40,40.80,40.800,WI
290022,APPLETON 2 2,D,6.60,6.60,1.20,1.200,WI
290023,APPLETON 3 1,D,22.10,22.10,4.30,4.300,WI
290025,BERLIN 2,D,23.10,23.10,9.60,9.600,WI
290027,FOND DU LAC 1 2,D,48.30,48.30,14.70,14.700,WI
290028,FOND DU LAC 2 1,D,16.70,16.70,4.80,4.800,WI
290029,FOND DU LAC 3 1,D,14.80,14.80,7.40,7.400,WI
290030,FOND DU LAC 4 1,D,16.60,16.60,9.40,9.400,WI
290031,IOLA 1 1,D,11.50,11.50,2.60,2.600,WI
290032,MENASHA 1,D,10.40,10.40,1.70,1.700,WI
290034,NEENAH 2,D,41.70,41.70,28.20,28.200,WI
290036,NEW LONDON 1 2,D,17.90,17.90,1.80,1.800,WI
290038,NEW LONDON 2 2,D,12.40,12.40,4.40,4.400,WI
290039,PLAINFIELD 1 1,D,8.40,8.40,1.30,1.300,WI
290041,WAUTOMA 2,D,10.50,10.50,2.90,2.900,WI
290042,LADYSMITH 1 1,D,3.10,3.10,1.20,1.200,WI
290043,APPLETON 4 1,D,29.50,29.50,8.60,8.600,WI
290044,LADYSMITH 2 1,D,7.70,7.70,0.20,0.200,WI
290045,WEBSTER 2 1,D,1.70,1.70,0.40,0.400,WI
290046,BRUCE 1 1,D,3.70,3.70,1.20,1.200,WI
290048,GORDON 1 2,D,4.80,4.80,0.80,0.800,WI
290049,WINTER 1,D,1.70,1.70,0.30,0.300,WI
290050,RADISSON 1,D,2.40,2.40,0.30,0.300,WI
290053,STILLWATER 1 3,D,7.80,7.80,2.60,2.600,WI
290054,STILLWATER 2 1,D,7.80,7.80,2.70,2.700,WI
290056,COLESBURG 2,D,11.10,11.10,2.30,2.300,WI
290057,LAKELAND 1,D,2.20,2.20,0.50,0.500,WI
290058,DULUTH 11 1,D,3.90,3.90,0.20,0.200,WI
290059,DULUTH 12 1,D,2.40,2.40,0.30,0.300,WI
290060,LA CRESCENT 1 1,D,10.60,10.60,4.00,4.000,WI
290062,BALDWIN 1 0 2,D,13.30,13.30,8.50,8.500,WI
290063,CLEAR LAKE 1 1,D,7.20,7.20,1.90,1.900,WI
290065,ELLSWORTH 1 2,D,15.70,15.70,5.50,5.500,WI
290066,GLENWOOD CITY 1,D,4.60,4.60,1.20,1.200,WI
290067,SAINT CROIX FALLS 1,D,8.90,8.90,3.50,3.500,WI
290068,BONDUEL 1,D,7.50,7.50,3.20,3.200,WI
290070,CRIVITZ 1 2,D,13.30,13.30,2.00,2.000,WI
290071,DE PERE 1 1,D,14.40,14.40,4.80,4.800,WI
290073,DE PERE 2 2,D,29.40,29.40,5.40,5.400,WI
290074,DE PERE 3 1,D,19.80,19.80,4.90,4.900,WI
290075,GILLETT 4 1,D,6.90,6.90,2.50,2.500,WI
290077,GRESHAM 2,D,5.10,5.10,1.10,1.100,WI
290078,KAUKAUNA 1 1,D,14.10,14.10,2.50,2.500,WI
290079,KIMBERLY 1,D,10.40,10.40,3.70,3.700,WI
290080,MARINETTE 1 1,D,9.10,9.10,2.70,2.700,WI
290081,MARINETTE 2 1,D,5.20,5.20,0.20,0.200,WI
290082,MARINETTE 3 1,D,7.50,7.50,1.60,1.600,WI
290083,OCONTO 1,D,10.00,10.00,1.20,1.200,WI
290084,PEMBINE 1,D,2.90,2.90,1.00,1.000,WI
290086,PESHTIGO 2,D,2.80,2.80,0.60,0.600,WI
290089,PULASKI 1 1,D,6.80,6.80,0.80,0.800,WI
290091,PULASKI 2 2,D,8.60,8.60,5.10,5.100,WI
290093,SEYMOUR 6 2,D,14.10,14.10,5.00,5.000,WI
290094,EGG HARBOR 1,D,3.70,3.70,1.60,1.600,WI
290095,KEWAUNEE 1,D,9.40,9.40,3.30,3.300,WI
290097,LUXEMBURG 2,D,11.30,11.30,2.80,2.800,WI
290099,REEDSVILLE 1 2,D,10.40,10.40,1.20,1.200,WI
290100,REEDSVILLE 2 1,D,6.50,6.50,1.90,1.900,WI
290102,SISTER BAY 2,D,4.60,4.60,0.40,0.400,WI
290103,TWO RIVERS 1 1,D,17.40,17.40,2.80,2.800,WI
290104,TWO RIVERS 2 1,D,8.30,8.30,1.00,1.000,WI
290106,GREEN BAY 1 2,D,23.50,23.50,10.70,10.700,WI
290108,GREEN BAY 2 2,D,8.50,8.50,3.30,3.300,WI
290109,GREEN BAY 3 1,D,22.60,22.60,6.90,6.900,WI
290110,GREEN BAY 4 1,D,25.60,25.60,4.40,4.400,WI
290112,GREEN BAY 5 2,D,20.70,20.70,4.50,4.500,WI
290114,GREEN BAY 6 2,D,32.50,32.50,6.30,6.300,WI
290115,WAUSAU 1 1,D,9.90,9.90,1.40,1.400,WI
290116,WAUSAU 2 1,D,12.30,12.30,2.70,2.700,WI
290118,WAUSAU 3 2,D,12.50,12.50,4.10,4.100,WI
290119,WAUSAU 4 1,D,11.80,11.80,3.20,3.200,WI
290120,AMHERST 1 1,D,5.10,5.10,2.40,2.400,WI
290122,ARPIN 2,D,4.40,4.40,1.40,1.400,WI
290123,COLBY 1 1,D,7.20,7.20,3.90,3.900,WI
290124,DEERBROOK 1,D,2.90,2.90,1.50,1.500,WI
290125,DORCHESTER 1,D,6.90,6.90,3.10,3.100,WI
290126,EDGAR 1,D,6.10,6.10,3.60,3.600,WI
290127,GRANTON 1,D,3.10,3.10,0.60,0.600,WI
290129,LOYAL 1 2,D,9.30,9.30,0.70,0.700,WI
290131,MERRILL 1 2,D,17.70,17.70,6.00,6.000,WI
290132,MOSINEE 1 1,D,10.10,10.10,5.70,5.700,WI
290133,MOSINEE 2 1,D,12.50,12.50,2.10,2.100,WI
290134,MOSINEE 3 1,D,6.50,6.50,1.10,1.100,WI
290135,NEKOOSA 1,D,11.60,11.60,3.90,3.900,WI
290136,PITTSVILLE 1,D,4.00,4.00,1.20,1.200,WI
290138,RIB LAKE 2,D,2.80,2.80,0.10,0.100,WI
290139,STEVENS POINT 1 1,D,14.20,14.20,5.30,5.300,WI
290141,STEVENS POINT 2 2,D,20.00,20.00,8.90,8.900,WI
290143,TOMAHAWK 2,D,14.10,14.10,5.20,5.200,WI
290144,WISCONSIN RAPIDS 1 1,D,13.70,13.70,2.30,2.300,WI
290145,WITTENBERG 1,D,5.50,5.50,1.80,1.800,WI
290147,EAGLE RIVER 2,D,10.90,10.90,3.00,3.000,WI
290149,HURLEY 2,D,4.60,4.60,1.30,1.300,WI
290151,MINOCQUA 2,D,7.10,7.10,0.50,0.500,WI
290153,PHILLIPS 2,D,9.10,9.10,1.80,1.800,WI
290154,PRESQUE ISLE 1 1,D,1.30,1.30,0.50,0.500,WI
290155,WABENO 1,D,2.70,2.70,0.70,0.700,WI
290157,LA CROSSE 1 2,D,11.20,11.20,3.40,3.400,WI
290158,LA CROSSE 2 1,D,19.20,19.20,4.30,4.300,WI
290160,LA CROSSE 3 2,D,16.90,16.90,2.40,2.400,WI
290161,LA CROSSE 4 1,D,32.70,32.70,9.70,9.700,WI
290163,BLACK RIVER FALLS 2,D,19.50,19.50,2.80,2.800,WI
290164,GAYS MILLS 1,D,7.20,7.20,2.40,2.400,WI
290165,HILLSBORO 6 1,D,6.90,6.90,0.40,0.400,WI
290166,HOLMEN 1 1,D,9.10,9.10,3.70,3.700,WI
290168,HOLMEN 2 2,D,15.80,15.80,2.40,2.400,WI
290170,SPARTA 4 2,D,10.90,10.90,1.90,1.900,WI
290172,SPARTA 5 2,D,18.20,18.20,7.00,7.000,WI
290173,TOMAH 1 1,D,5.90,5.90,3.00,3.000,WI
290175,TOMAH 2 2,D,9.20,9.20,4.00,4.000,WI
290177,TOMAH 3 2,D,15.60,15.60,4.10,4.100,WI
290180,TREMPEALEAU 3,D,3.90,3.90,1.40,1.400,WI
290184,VIROQUA 1 2,D,13.20,13.20,3.50,3.500,WI
290187,VIROQUA 2 1,D,8.40,8.40,1.70,1.700,WI
290188,EAU CLAIRE 1 1,D,16.60,16.60,2.90,2.900,WI
290189,EAU CLAIRE 2 1,D,30.10,30.10,12.50,12.500,WI
290190,AUGUSTA 4 1,D,9.70,9.70,2.70,2.700,WI
290191,BLOOMER 1,D,10.60,10.60,0.90,0.900,WI
290192,ELK MOUND 1,D,4.40,4.40,0.10,0.100,WI
290193,MONDOVI 1 1,D,10.80,10.80,1.80,1.800,WI
290194,MONDOVI 2 1,D,7.60,7.60,2.30,2.300,WI
290195,OSSEO 6 1,D,10.00,10.00,2.30,2.300,WI
290196,PEPIN 1,D,4.40,4.40,0.90,0.900,WI
290197,RIDGELAND 1,D,2.80,2.80,0.30,0.300,WI
290199,SHELDON 3 2,D,8.00,8.00,7.10,7.100,WI
290200,THORP 1,D,7.10,7.10,5.10,5.100,WI
290202,WHITEHALL 4 2,D,7.50,7.50,1.30,1.300,WI
290203,IRMA 1 1,D,1.20,1.20,0.30,0.300,WI
290204,HOLCOMBE 1,D,4.20,4.20,1.10,1.100,WI
290205,KAUKAUNA 2 1,D,11.90,11.90,0.80,0.800,WI
290206,STEVENS POINT 3 1,D,10.30,10.30,1.80,1.800,WI
290208,FORESTVILLE 1 2,D,1.80,1.80,0.30,0.300,WI
290209,HOULTON 1,D,2.40,2.40,1.20,1.200,WI
290210,EAU CLAIRE 3 1,D,14.60,14.60,6.20,6.200,WI
290211,EASTMAN 1,D,3.10,3.10,0.30,0.300,WI
290213,FLORENCE 9 2,D,4.80,4.80,1.60,1.600,WI
290214,JIM FALLS 1,D,1.80,1.80,0.50,0.500,WI
290215,COMBINED LOCKS 1 1,D,4.70,4.70,0.70,0.700,WI
290217,FIFIELD 1 2,D,3.30,3.30,1.50,1.500,WI
290218,PORT EDWARDS 2 1,D,1.80,1.80,0.40,0.400,WI
290219,ATHELSTANE 1,D,2.90,2.90,0.90,0.900,WI
290220,MERRILL 2 1,D,6.80,6.80,4.60,4.600,WI
290221,LA FARGE 1,D,3.70,3.70,2.00,2.000,WI
290223,FIFIELD 2 2,D,0.20,0.20,0.10,0.100,WI
290224,LENA 4 1,D,2.40,2.40,0.80,0.800,WI
290225,ARKDALE 1 1,D,2.70,2.70,1.40,1.400,WI
290226,MARINETTE 6 1,D,5.80,5.80,0.30,0.300,WI
290227,KAUKAUNA 3 1,D,1.20,1.20,0.20,0.200,WI
290229,COMBINED LOCKS 2 2,D,1.30,1.30,0.50,0.500,WI
