Load
Number of Bus,Name of Bus,ID,Area Name of Load,AGC,MW,Cost Shift $/MWh,Cost Multiplier,Hourly Benefit,MW Marg. Cost of Bus,HDR::Load_GenICost:1,Initial MW,Initial Cost,Delta MW,Delta Cost,Min MW,Max MW,# of Benefit Curve Points,Profit $/hr
200787,SEYMOUR 8 1,D,MO,YES,3.3,0.000,1.000,381.60,-1.83,6.71,3.3,381.60,0.0,0.00,0.0,8.4,4,387.65
200788,SEYMOUR 9 1,D,MO,YES,5.6,0.000,1.000,960.39,-1.84,30.00,5.6,960.39,0.0,0.00,0.0,15.5,4,970.67
200790,SHELL KNOB 2,D,MO,YES,7.4,0.000,1.000,1110.46,-1.49,18.81,7.4,1110.46,0.0,0.00,0.0,18.0,4,1121.48
200793,STRAFFORD 1 1,D,MO,YES,3.9,0.000,1.000,3748.57,-1.87,75.28,3.9,3748.57,0.0,0.00,0.0,20.8,4,3755.87
200794,STRAFFORD 2 1,D,MO,YES,7.1,0.000,1.000,1644.97,-1.87,33.34,7.1,1644.97,0.0,0.00,0.0,16.2,4,1658.25
200795,URBANA 1 1,D,MO,YES,4.2,0.000,1.000,971.31,-1.77,30.00,4.2,971.31,0.0,-0.00,0.0,10.3,4,978.75
200796,VERONA 2 1,D,MO,YES,4.6,0.000,1.000,1050.10,-1.60,29.77,4.6,1050.10,0.0,-0.00,0.0,10.8,4,1057.44
200797,WEST PLAINS 1 1,D,MO,YES,9.2,0.000,1.000,1513.21,-1.71,65.05,9.2,1513.21,0.0,0.00,0.0,20.2,4,1528.96
200798,WEST PLAINS 2 1,D,MO,YES,9.4,0.000,1.000,2106.59,-1.71,28.64,9.4,2106.59,0.0,0.00,0.0,20.2,4,2122.67
200799,WHEATLAND 1 1,D,MO,YES,3.7,0.000,1.000,1344.14,-1.72,89.94,3.7,1344.14,0.0,-0.00,0.0,11.3,4,1350.51
200800,WILLARD 1 1,D,MO,YES,6.1,0.000,1.000,3521.96,-1.85,10.26,6.1,3521.96,0.0,0.00,0.0,15.7,4,3533.24
200801,WILLARD 2 1,D,MO,YES,9.9,0.000,1.000,4900.61,-1.82,10.50,9.9,4900.61,0.0,-0.00,0.0,22.2,4,4918.64
200802,STOCKTON 2 1,D,MO,YES,7.0,0.000,1.000,1655.43,-1.64,24.40,7.0,1655.43,0.0,0.00,0.0,17.5,4,1666.89
200803,MACKS CREEK 1,D,MO,YES,4.4,0.000,1.000,1513.37,-1.78,43.87,4.4,1513.37,0.0,0.00,0.0,10.2,4,1521.23
200804,THAYER 1 1,D,MO,YES,5.2,0.000,1.000,532.52,-1.70,18.13,5.2,532.52,0.0,-0.00,0.0,9.3,4,541.34
200805,THAYER 2 1,D,MO,YES,5.7,0.000,1.000,1277.01,-1.70,19.61,5.7,1277.01,0.0,-0.00,0.0,14.0,4,1286.72
200806,WILLOW SPRINGS 1,D,MO,YES,8.8,0.000,1.000,4692.80,-1.77,21.42,8.8,4692.80,0.0,0.00,0.0,21.1,4,4708.35
200807,SPRINGFIELD 8 1,D,MO,YES,14.7,0.000,1.000,9293.49,-1.86,25.51,14.7,9293.49,0.0,0.00,0.0,35.3,4,9320.84
200808,SPRINGFIELD 9 1,D,MO,YES,13.6,0.000,1.000,8069.69,-1.32,65.63,13.6,8069.69,0.0,-0.00,0.0,35.3,4,8087.62
200809,SPRINGFIELD 10 1,D,MO,YES,39.7,0.000,1.000,18830.15,-1.88,30.44,39.7,18830.15,0.0,0.00,0.0,81.9,4,18904.92
200810,SPRINGFIELD 11 1,D,MO,YES,16.9,0.000,1.000,6938.53,-1.88,35.86,16.9,6938.53,0.0,0.00,0.0,38.6,4,6970.33
200811,SPRINGFIELD 12 1,D,MO,YES,12.9,0.000,1.000,4332.20,-1.86,19.49,12.9,4332.20,0.0,0.00,0.0,32.6,4,4356.22
200812,SPRINGFIELD 13 1,D,MO,YES,19.3,0.000,1.000,10845.85,-1.89,30.00,19.3,10845.85,0.0,-0.00,0.0,43.9,4,10882.39
200813,SPRINGFIELD 14 1,D,MO,YES,15.8,0.000,1.000,3280.15,-1.88,25.29,15.8,3280.15,0.0,-0.00,0.0,32.6,4,3309.83
200814,SPRINGFIELD 15 1,D,MO,YES,21.5,0.000,1.000,9892.98,-1.94,60.63,21.5,9892.98,0.0,-0.00,0.0,52.1,4,9934.66
200815,SPRINGFIELD 16 1,D,MO,YES,21.0,0.000,1.000,7273.37,-1.91,64.86,21.0,7273.37,0.0,-0.00,0.0,58.1,4,7313.52
200816,SPRINGFIELD 17 1,D,MO,YES,17.0,0.000,1.000,5264.89,-1.88,21.28,17.0,5264.89,0.0,0.00,0.0,41.3,4,5296.84
200817,SPRINGFIELD 18 1,D,MO,YES,13.3,0.000,1.000,1131.47,-1.90,44.30,13.3,1131.47,0.0,-0.00,0.0,29.4,4,1156.77
200818,SPRINGFIELD 19 1,D,MO,YES,40.3,0.000,1.000,9970.63,-1.87,35.31,40.3,9970.63,0.0,0.00,0.0,93.9,4,10045.84
200819,SPRINGFIELD 20 1,D,MO,YES,13.6,0.000,1.000,3979.22,-1.86,36.38,13.6,3979.22,0.0,0.00,0.0,36.7,4,4004.56
200820,SPRINGFIELD 21 1,D,MO,YES,13.7,0.000,1.000,8743.23,-1.90,48.24,13.7,8743.23,0.0,0.00,0.0,35.1,4,8769.21
200821,SPRINGFIELD 22 1,D,MO,YES,16.7,0.000,1.000,3960.06,-1.89,23.33,16.7,3960.06,0.0,0.00,0.0,42.9,4,3991.67
200822,SPRINGFIELD 23 1,D,MO,YES,11.0,0.000,1.000,5041.89,-1.91,59.05,11.0,5041.89,0.0,0.00,0.0,23.3,4,5062.88
200823,SPRINGFIELD 24 1,D,MO,YES,8.1,0.000,1.000,3589.19,-1.90,44.73,8.1,3589.19,0.0,0.00,0.0,16.7,4,3604.59
200824,SPRINGFIELD 25 1,D,MO,YES,13.2,0.000,1.000,2886.95,-1.89,8.62,13.2,2886.95,0.0,-0.00,0.0,33.5,4,2911.85
200825,PERRY 2 1,D,MO,YES,2.1,0.000,1.000,1372.81,-1.54,31.42,2.1,1372.81,0.0,-0.00,0.0,5.1,4,1376.04
200826,SAINT LOUIS 56 1,D,MO,YES,5.3,0.000,1.000,152.15,-1.56,9.10,5.3,152.15,0.0,-0.00,0.0,12.6,4,160.41
200827,OSAGE BEACH 1,D,MO,YES,4.0,0.000,1.000,326.24,-1.85,30.00,4.0,326.24,0.0,-0.00,0.0,8.7,4,333.63
200828,BENTON CITY 1,D,MO,YES,0.3,0.000,1.000,166.83,-1.68,15.01,0.3,166.83,0.0,0.00,0.0,0.7,4,167.33
200830,WATSON 2 2,D,MO,YES,4.5,0.000,1.000,1645.13,-1.20,47.00,4.5,1645.13,0.0,0.00,0.0,16.4,4,1650.55
200831,SAINT LOUIS 57 1,D,MO,YES,12.6,0.000,1.000,2856.87,-1.56,5.45,12.6,2856.87,0.0,-0.00,0.0,29.2,4,2876.51
200832,LEES SUMMIT 7 1,D,MO,YES,6.5,0.000,1.000,1882.39,-1.42,30.69,6.5,1882.39,0.0,-0.00,0.0,15.4,4,1891.59
200833,UTICA 4 1,D,MO,YES,6.0,0.000,1.000,701.15,-1.56,48.05,6.0,701.15,0.0,0.00,0.0,14.2,4,710.49
200834,MARSTON 1,D,MO,YES,0.2,0.000,1.000,31.02,-1.60,21.21,0.2,31.02,0.0,-0.00,0.0,0.5,4,31.34
200835,SAINT JOSEPH 14 1,D,MO,YES,24.3,0.000,1.000,13534.08,-1.43,38.57,24.3,13534.08,0.0,-0.00,0.0,54.5,4,13568.92
200836,CARROLLTON 4 1,D,MO,YES,6.4,0.000,1.000,2230.38,-1.59,48.01,6.4,2230.38,0.0,0.00,0.0,13.3,4,2240.56
200837,PERRY 3 1,D,MO,YES,2.4,0.000,1.000,1229.91,-1.54,22.12,2.4,1229.91,0.0,0.00,0.0,5.2,4,1233.61
200838,CHAMOIS 1,D,MO,YES,2.8,0.000,1.000,1390.91,-1.71,6.14,2.8,1390.91,0.0,-0.00,0.0,6.0,4,1395.68
200839,INDEPENDENCE 16 1,D,MO,YES,7.7,0.000,1.000,3864.62,-1.43,68.68,7.7,3864.62,0.0,0.00,0.0,16.7,4,3875.65
200840,WATSON 3 1,D,MO,YES,0.1,0.000,1.000,25.92,-1.24,24.23,0.1,25.92,0.0,0.00,0.0,0.2,4,26.04
200841,GALLATIN 1,D,MO,YES,8.4,0.000,1.000,2929.92,-1.51,19.80,8.4,2929.92,0.0,-0.00,0.0,19.6,4,2942.62
200842,INDEPENDENCE 17 1,D,MO,YES,9.3,0.000,1.000,3869.72,-1.47,30.00,9.3,3869.72,0.0,0.00,0.0,24.0,4,3883.35
200843,TRENTON 13 1,D,MO,YES,6.5,0.000,1.000,397.27,-1.54,6.49,6.5,397.27,0.0,0.00,0.0,18.2,4,407.30
200844,HUNNEWELL 1,D,MO,YES,5.2,0.000,1.000,691.88,-1.55,30.96,5.2,691.88,0.0,0.00,0.0,11.0,4,699.92
200845,POWERSITE 1,D,MO,YES,8.4,0.000,1.000,2151.66,-1.53,59.71,8.4,2151.66,0.0,-0.00,0.0,16.9,4,2164.52
200846,SHELBINA 1 1,D,MO,YES,0.9,0.000,1.000,389.25,-1.57,59.80,0.9,389.25,0.0,-0.00,0.0,2.8,4,390.67
200847,FREEMAN 2 1,D,MO,YES,0.4,0.000,1.000,336.99,-1.41,30.64,0.4,336.99,0.0,-0.00,0.0,1.5,4,337.56
200848,SHELBINA 2 1,D,MO,YES,3.6,0.000,1.000,1590.92,-1.57,28.23,3.6,1590.92,0.0,0.00,0.0,7.6,4,1596.58
200849,FAYETTE 1,D,MO,YES,6.4,0.000,1.000,571.27,-1.70,34.40,6.4,571.27,0.0,0.00,0.0,18.0,4,582.12
200850,CAMPBELL 1,D,MO,YES,4.7,0.000,1.000,1302.56,-1.63,24.95,4.7,1302.56,0.0,-0.00,0.0,11.9,4,1310.22
200851,WEST PLAINS 3 1,D,MO,YES,16.1,0.000,1.000,7913.54,-1.72,27.43,16.1,7913.54,0.0,-0.00,0.0,40.2,4,7941.28
200853,KAHOKA 2 2,D,MO,YES,6.3,0.000,1.000,3539.04,-1.47,72.49,6.3,3539.04,0.0,-0.00,0.0,14.0,4,3548.28
200854,CLARKSDALE 8 1,D,MO,YES,4.8,0.000,1.000,1791.50,-1.44,23.39,4.8,1791.50,0.0,0.00,0.0,12.8,4,1798.40
200855,SIKESTON 4 1,D,MO,YES,0.5,0.000,1.000,331.88,-1.58,31.46,0.5,331.88,0.0,-0.00,0.0,1.3,4,332.67
200856,KANSAS CITY 41 1,D,MO,YES,0.3,0.000,1.000,89.20,-1.43,13.06,0.3,89.20,0.0,-0.00,0.0,0.8,4,89.63
200857,MOBERLY 4 1,D,MO,YES,1.6,0.000,1.000,474.95,-1.67,17.48,1.6,474.95,0.0,-0.00,0.0,4.0,4,477.62
200858,GRAY SUMMIT 1,D,MO,YES,1.7,0.000,1.000,803.75,-1.63,9.29,1.7,803.75,0.0,0.00,0.0,4.3,4,806.51
200859,HALLSVILLE 8 1,D,MO,YES,0.3,0.000,1.000,176.08,-1.73,30.00,0.3,176.08,0.0,0.00,0.0,0.9,4,176.60
200860,GODFREY 4 1,D,MO,YES,5.6,0.000,1.000,3695.84,-1.53,16.15,5.6,3695.84,0.0,-0.00,0.0,14.9,4,3704.41
200861,GOLDEN EAGLE 2 1,D,MO,YES,0.7,0.000,1.000,180.36,-1.55,41.31,0.7,180.36,0.0,-0.00,0.0,2.0,4,181.44
200862,GRAFTON 7 1,D,MO,YES,1.3,0.000,1.000,657.06,-1.56,48.81,1.3,657.06,0.0,-0.00,0.0,3.3,4,659.09
200863,EAST SAINT LOUIS 3 1,D,MO,YES,2.8,0.000,1.000,623.78,-1.56,18.06,2.8,623.78,0.0,-0.00,0.0,7.5,4,628.14
200864,EAST SAINT LOUIS 6 1,D,MO,YES,3.7,0.000,1.000,2121.77,-1.55,30.00,3.7,2121.77,0.0,0.00,0.0,8.2,4,2127.51
200865,EAST SAINT LOUIS 9 1,D,MO,YES,6.9,0.000,1.000,633.31,-1.55,22.63,6.9,633.31,0.0,-0.00,0.0,17.2,4,644.02
200866,EAST SAINT LOUIS 12 1,D,MO,YES,8.5,0.000,1.000,3394.29,-1.55,30.68,8.5,3394.29,0.0,0.00,0.0,19.2,4,3407.44
200867,EAST SAINT LOUIS 15 1,D,MO,YES,5.8,0.000,1.000,1687.28,-1.56,29.62,5.8,1687.28,0.0,-0.00,0.0,12.3,4,1696.35
200868,PRAIRIE DU ROCHER 1 1,D,MO,YES,1.5,0.000,1.000,685.29,-1.52,6.11,1.5,685.29,0.0,0.00,0.0,4.0,4,687.57
200869,GRAND TOWER 2 1,D,MO,YES,0.6,0.000,1.000,440.77,-1.50,18.03,0.6,440.77,0.0,-0.00,0.0,1.8,4,441.67
200870,THEBES 1,D,MO,YES,2.4,0.000,1.000,472.19,-1.53,62.07,2.4,472.19,0.0,-0.00,0.0,6.1,4,475.87
200871,WYANDOTTE 4 1,D,MO,YES,1.6,0.000,1.000,790.45,-1.37,18.46,1.6,790.45,0.0,0.00,0.0,3.9,4,792.64
200872,FORT LEAVENWORTH 1,D,MO,YES,1.9,0.000,1.000,357.92,-1.42,67.01,1.9,357.92,0.0,-0.00,0.0,3.1,4,360.62
200873,LANSING 26 1,D,MO,YES,4.7,0.000,1.000,2097.94,-1.38,5.55,4.7,2097.94,0.0,0.00,0.0,12.0,4,2104.45
200874,LOUISBURG 1 1,D,MO,YES,2.6,0.000,1.000,1224.36,-1.41,20.08,2.6,1224.36,0.0,-0.00,0.0,5.0,4,1228.03
200875,KANSAS CITY 50 1,D,MO,YES,9.8,0.000,1.000,2957.93,-1.33,31.50,9.8,2957.93,0.0,-0.00,0.0,20.4,4,2970.91
200877,KANSAS CITY 52 2,D,MO,YES,12.5,0.000,1.000,3714.81,-1.32,10.50,12.5,3714.81,0.0,0.00,0.0,28.6,4,3731.28
200878,KANSAS CITY 54 1,D,MO,YES,12.8,0.000,1.000,2309.13,-1.33,36.54,12.8,2309.13,0.0,-0.00,0.0,29.1,4,2326.11
200880,KANSAS CITY 55 2,D,MO,YES,7.8,0.000,1.000,3620.19,-1.32,32.21,7.8,3620.19,0.0,-0.00,0.0,16.4,4,3630.50
200881,KANSAS CITY 57 1,D,MO,YES,3.6,0.000,1.000,620.35,-1.36,23.76,3.6,620.35,0.0,-0.00,0.0,8.2,4,625.26
200882,MISSION 3 1,D,MO,YES,3.5,0.000,1.000,847.73,-1.35,29.45,3.5,847.73,0.0,-0.00,0.0,7.1,4,852.44
200883,PRAIRIE VILLAGE 3 1,D,MO,YES,4.0,0.000,1.000,489.04,-1.35,32.24,4.0,489.04,0.0,0.00,0.0,8.4,4,494.43
200885,LACYGNE 2,D,MO,YES,3.0,0.000,1.000,619.00,-1.29,32.47,3.0,619.00,0.0,-0.00,0.0,6.6,4,622.86
200887,KANSAS CITY 59 2,D,MO,YES,2.9,0.000,1.000,640.01,-1.30,10.31,2.9,640.01,0.0,0.00,0.0,7.5,4,643.78
210001,ABBEVILLE 1 1,D,MS,YES,3.2,0.000,1.000,1517.53,-1.53,8.20,3.2,1517.53,0.0,-0.00,0.0,6.2,4,1522.42
210002,ABBEVILLE 2 1,D,MS,YES,3.6,0.000,1.000,1206.51,-1.53,16.00,3.6,1206.51,0.0,0.00,0.0,9.6,4,1212.01
210003,ABBEVILLE 3 1,D,MS,YES,3.9,0.000,1.000,1280.67,-1.53,57.26,3.9,1280.67,0.0,0.00,0.0,9.6,4,1286.62
210004,ASHLAND 4 1,D,MS,YES,3.6,0.000,1.000,1893.95,-1.53,30.00,3.6,1893.95,0.0,0.00,0.0,7.5,4,1899.45
210006,ASHLAND 5 2,D,MS,YES,7.3,0.000,1.000,736.54,-1.52,33.25,7.3,736.54,0.0,0.00,0.0,14.2,4,747.67
210007,ASHLAND 6 1,D,MS,YES,3.9,0.000,1.000,112.71,-1.53,19.08,3.9,112.71,0.0,0.00,0.0,7.5,4,118.66
210008,BATESVILLE 1 1,D,MS,YES,17.0,0.000,1.000,5875.00,-1.51,11.56,17.0,5875.00,0.0,-0.00,0.0,36.2,4,5900.75
210009,BATESVILLE 2 1,D,MS,YES,13.5,0.000,1.000,3373.44,-1.52,24.76,13.5,3373.44,0.0,-0.00,0.0,31.3,4,3393.94
210011,BATESVILLE 3 2,D,MS,YES,15.4,0.000,1.000,3629.22,-1.52,10.50,15.4,3629.22,0.0,0.00,0.0,31.3,4,3652.59
210013,BATESVILLE 4 2,D,MS,YES,13.7,0.000,1.000,3342.08,-1.52,12.35,13.7,3342.08,0.0,-0.00,0.0,31.3,4,3362.90
210014,BLUE MOUNTAIN 1 1,D,MS,YES,4.9,0.000,1.000,2100.01,-1.53,31.63,4.9,2100.01,0.0,0.00,0.0,9.1,4,2107.52
210015,BLUE MOUNTAIN 2 1,D,MS,YES,4.9,0.000,1.000,3111.08,-1.53,45.84,4.9,3111.08,0.0,-0.00,0.0,11.4,4,3118.58
210016,BLUE MOUNTAIN 3 1,D,MS,YES,3.9,0.000,1.000,384.89,-1.53,11.89,3.9,384.89,0.0,-0.00,0.0,9.1,4,390.86
210017,CLARKSDALE 1 1,D,MS,YES,16.8,0.000,1.000,10233.58,-1.50,39.74,16.8,10233.58,0.0,-0.00,0.0,39.6,4,10258.85
210018,CLARKSDALE 2 1,D,MS,YES,21.4,0.000,1.000,3123.59,-1.50,46.96,21.4,3123.59,0.0,0.00,0.0,39.6,4,3155.74
210019,CLARKSDALE 3 1,D,MS,YES,22.0,0.000,1.000,2264.40,-1.50,49.21,22.0,2264.40,0.0,-0.00,0.0,49.9,4,2297.44
210021,CLARKSDALE 4 2,D,MS,YES,17.6,0.000,1.000,628.10,-1.50,9.10,17.6,628.10,0.0,-0.00,0.0,40.8,4,654.50
210022,COAHOMA 1,D,MS,YES,2.9,0.000,1.000,947.31,-1.51,30.05,2.9,947.31,0.0,0.00,0.0,5.7,4,951.67
210023,COLDWATER 1 1,D,MS,YES,9.7,0.000,1.000,4211.25,-1.52,37.45,9.7,4211.25,0.0,0.00,0.0,31.1,4,4226.00
210025,COLDWATER 2 2,D,MS,YES,15.4,0.000,1.000,7340.12,-1.52,12.39,15.4,7340.12,0.0,0.00,0.0,31.1,4,7363.53
210026,COLDWATER 3 1,D,MS,YES,5.5,0.000,1.000,2264.75,-1.52,19.74,5.5,2264.75,0.0,-0.00,0.0,31.1,4,2273.11
210027,COMO 1 1,D,MS,YES,6.2,0.000,1.000,2799.71,-1.52,30.00,6.2,2799.71,0.0,0.00,0.0,12.9,4,2809.13
210028,COMO 2 1,D,MS,YES,5.5,0.000,1.000,1405.18,-1.52,25.36,5.5,1405.18,0.0,0.00,0.0,12.9,4,1413.55
210029,COMO 3 1,D,MS,YES,7.1,0.000,1.000,1153.91,-1.52,61.82,7.1,1153.91,0.0,-0.00,0.0,12.9,4,1164.71
210030,CRENSHAW 1,D,MS,YES,2.3,0.000,1.000,246.09,-1.52,19.45,2.3,246.09,0.0,0.00,0.0,4.9,4,249.58
210031,DUNDEE 1 1,D,MS,YES,4.3,0.000,1.000,477.47,-1.51,30.25,4.3,477.47,0.0,-0.00,0.0,11.1,4,483.95
210032,ETTA 1,D,MS,YES,3.8,0.000,1.000,1769.74,-1.53,11.70,3.8,1769.74,0.0,-0.00,0.0,8.7,4,1775.55
210033,HICKORY FLAT 1,D,MS,YES,6.4,0.000,1.000,3477.17,-1.53,48.86,6.4,3477.17,0.0,0.00,0.0,13.4,4,3486.93
210035,LAMBERT 1 2,D,MS,YES,7.5,0.000,1.000,2155.79,-1.51,58.98,7.5,2155.79,0.0,0.00,0.0,15.4,4,2167.10
210036,MARKS 1 1,D,MS,YES,7.6,0.000,1.000,4246.01,-1.52,32.84,7.6,4246.01,0.0,0.00,0.0,17.2,4,4257.53
210037,MARKS 2 1,D,MS,YES,7.3,0.000,1.000,2041.93,-1.51,26.37,7.3,2041.93,0.0,0.00,0.0,14.7,4,2052.96
210038,NEW ALBANY 1 1,D,MS,YES,17.3,0.000,1.000,3608.96,-1.53,36.39,17.3,3608.96,0.0,0.00,0.0,32.2,4,3635.36
210040,NEW ALBANY 2 2,D,MS,YES,14.6,0.000,1.000,4172.45,-1.52,30.30,14.6,4172.45,0.0,-0.00,0.0,32.2,4,4194.70
210041,NEW ALBANY 3 1,D,MS,YES,16.0,0.000,1.000,2542.86,-1.54,7.70,16.0,2542.86,0.0,0.00,0.0,32.2,4,2567.46
210042,NEW ALBANY 4 1,D,MS,YES,14.6,0.000,1.000,4610.47,-1.53,75.96,14.6,4610.47,0.0,-0.00,0.0,32.2,4,4632.79
210043,OLIVE BRANCH 1 1,D,MS,YES,35.1,0.000,1.000,726.78,-1.52,11.19,35.1,726.78,0.0,-0.00,0.0,71.3,4,780.01
210044,OLIVE BRANCH 2 1,D,MS,YES,34.7,0.000,1.000,13867.95,-1.52,60.00,34.7,13867.95,0.0,0.00,0.0,71.3,4,13920.53
210047,OLIVE BRANCH 3 3,D,MS,YES,36.0,0.000,1.000,7770.05,-1.51,30.00,36.0,7770.05,0.0,0.00,0.0,71.3,4,7824.49
210049,OLIVE BRANCH 4 2,D,MS,YES,35.9,0.000,1.000,1599.14,-1.52,18.98,35.9,1599.14,0.0,0.00,0.0,71.3,4,1653.62
210053,OLIVE BRANCH 5 2,D,MS,YES,34.0,0.000,1.000,6850.32,-1.52,34.65,34.0,6850.32,0.0,0.00,0.0,71.3,4,6901.86
210055,OXFORD 1 2,D,MS,YES,42.7,0.000,1.000,5185.88,-1.53,21.83,42.7,5185.88,0.0,0.00,0.0,82.0,4,5251.03
210060,OXFORD 2 3,D,MS,YES,40.2,0.000,1.000,7750.36,-1.52,28.84,40.2,7750.36,0.0,-0.00,0.0,85.8,4,7811.27
210061,OXFORD 3 1,D,MS,YES,34.4,0.000,1.000,4311.38,-1.53,30.85,34.4,4311.38,0.0,-0.00,0.0,71.1,4,4363.97
210062,OXFORD 4 1,D,MS,YES,28.1,0.000,1.000,9309.75,-1.53,30.87,28.1,9309.75,0.0,-0.00,0.0,71.1,4,9352.70
210064,SARAH 1 2,D,MS,YES,5.1,0.000,1.000,1127.81,-1.52,10.50,5.1,1127.81,0.0,0.00,0.0,11.9,4,1135.55
210067,SARAH 2 1,D,MS,YES,3.4,0.000,1.000,1553.74,-1.52,30.00,3.4,1553.74,0.0,0.00,0.0,6.9,4,1558.90
210068,SARAH 3 1,D,MS,YES,3.2,0.000,1.000,464.11,-1.52,41.35,3.2,464.11,0.0,0.00,0.0,6.9,4,468.97
210069,SARDIS 1 1,D,MS,YES,6.5,0.000,1.000,2268.04,-1.52,44.13,6.5,2268.04,0.0,0.00,0.0,17.9,4,2277.92
210070,SARDIS 2 1,D,MS,YES,9.1,0.000,1.000,2627.41,-1.52,20.60,9.1,2627.41,0.0,0.00,0.0,17.9,4,2641.24
210071,SARDIS 3 1,D,MS,YES,9.0,0.000,1.000,1013.66,-1.52,30.91,9.0,1013.66,0.0,0.00,0.0,17.9,4,1027.33
210072,SOUTHAVEN 1 1,D,MS,YES,13.8,0.000,1.000,6188.46,-1.52,16.82,13.8,6188.46,0.0,-0.00,0.0,29.1,4,6209.40
210073,SOUTHAVEN 2 1,D,MS,YES,11.5,0.000,1.000,2217.53,-1.52,60.01,11.5,2217.53,0.0,-0.00,0.0,29.1,4,2234.99
210074,SOUTHAVEN 3 1,D,MS,YES,14.7,0.000,1.000,7553.51,-1.52,25.74,14.7,7553.51,0.0,-0.00,0.0,29.1,4,7575.82
210075,TIPLERSVILLE 1,D,MS,YES,2.0,0.000,1.000,889.22,-1.53,58.47,2.0,889.22,0.0,-0.00,0.0,4.6,4,892.29
210076,UNIVERSITY 1,D,MS,YES,3.4,0.000,1.000,422.60,-1.53,55.08,3.4,422.60,0.0,0.00,0.0,12.8,4,427.78
210077,WATERFORD 1 1,D,MS,YES,1.5,0.000,1.000,836.81,-1.53,23.96,1.5,836.81,0.0,-0.00,0.0,3.5,4,839.10
210079,GREENVILLE 1 2,D,MS,YES,23.5,0.000,1.000,2226.71,-1.49,9.54,23.5,2226.71,0.0,0.00,0.0,51.0,4,2261.81
210080,GREENVILLE 2 1,D,MS,YES,25.0,0.000,1.000,3853.44,-1.49,17.95,25.0,3853.44,0.0,-0.00,0.0,46.9,4,3890.61
210081,GREENVILLE 3 1,D,MS,YES,23.8,0.000,1.000,2654.02,-1.49,50.01,23.8,2654.02,0.0,-0.00,0.0,46.9,4,2689.58
210082,GREENVILLE 4 1,D,MS,YES,21.8,0.000,1.000,11563.99,-1.49,42.41,21.8,11563.99,0.0,0.00,0.0,46.9,4,11596.48
210083,ALLIGATOR 1,D,MS,YES,3.0,0.000,1.000,1345.77,-1.50,31.65,3.0,1345.77,0.0,0.00,0.0,7.0,4,1350.28
210084,ANGUILLA 1,D,MS,YES,3.4,0.000,1.000,1239.49,-1.51,90.01,3.4,1239.49,0.0,0.00,0.0,11.1,4,1244.61
210085,BENOIT 1,D,MS,YES,3.0,0.000,1.000,1530.37,-1.50,16.51,3.0,1530.37,0.0,0.00,0.0,6.6,4,1534.87
210087,CLEVELAND 4 2,D,MS,YES,16.9,0.000,1.000,4356.28,-1.50,20.63,16.9,4356.28,0.0,-0.00,0.0,34.9,4,4381.63
210088,CLEVELAND 5 1,D,MS,YES,16.1,0.000,1.000,1708.37,-1.50,30.00,16.1,1708.37,0.0,0.00,0.0,34.9,4,1732.51
210091,CLEVELAND 6 3,D,MS,YES,13.5,0.000,1.000,3266.23,-1.50,31.94,13.5,3266.23,0.0,-0.00,0.0,34.9,4,3286.44
210092,CLEVELAND 7 1,D,MS,YES,14.9,0.000,1.000,4088.16,-1.50,43.20,14.9,4088.16,0.0,-0.00,0.0,34.9,4,4110.51
210093,PARCHMAN 1 1,D,MS,YES,4.5,0.000,1.000,1566.36,-1.50,33.27,4.5,1566.36,0.0,0.00,0.0,10.3,4,1573.12
210094,PARCHMAN 2 1,D,MS,YES,7.0,0.000,1.000,848.55,-1.51,38.84,7.0,848.55,0.0,-0.00,0.0,14.8,4,859.12
210095,PARCHMAN 3 1,D,MS,YES,3.6,0.000,1.000,840.62,-1.50,20.16,3.6,840.62,0.0,-0.00,0.0,10.3,4,846.03
210096,GLEN ALLAN 1,D,MS,YES,3.1,0.000,1.000,670.69,-1.51,35.09,3.1,670.69,0.0,-0.00,0.0,5.9,4,675.36
210097,HOLLANDALE 1 1,D,MS,YES,5.7,0.000,1.000,2383.53,-1.50,70.23,5.7,2383.53,0.0,-0.00,0.0,10.7,4,2392.10
210098,HOLLANDALE 2 1,D,MS,YES,5.0,0.000,1.000,836.34,-1.50,34.62,5.0,836.34,0.0,-0.00,0.0,11.1,4,843.85
210099,HOLLANDALE 3 1,D,MS,YES,4.9,0.000,1.000,646.22,-1.50,56.38,4.9,646.22,0.0,0.00,0.0,10.3,4,653.58
210100,INDIANOLA 1 1,D,MS,YES,13.5,0.000,1.000,1189.87,-1.51,15.78,13.5,1189.87,0.0,0.00,0.0,30.1,4,1210.22
210102,INDIANOLA 2 2,D,MS,YES,14.5,0.000,1.000,6996.78,-1.50,19.68,14.5,6996.78,0.0,-0.00,0.0,30.2,4,7018.56
210105,INDIANOLA 3 1,D,MS,YES,15.3,0.000,1.000,2140.48,-1.50,57.62,15.3,2140.48,0.0,-0.00,0.0,30.1,4,2163.49
210106,MOUND BAYOU 1,D,MS,YES,8.4,0.000,1.000,4275.16,-1.50,19.00,8.4,4275.16,0.0,0.00,0.0,17.8,4,4287.74
210107,SHAW 1 1,D,MS,YES,7.6,0.000,1.000,3161.45,-1.50,21.97,7.6,3161.45,0.0,0.00,0.0,15.8,4,3172.87
